rare_species_id,eol_content_id,eol_page_id,phylum,family,file_path,family_encoded,phylum_encoded,file_type,animal_prob,not_animal_prob,IsAnimal?
758c8117-3ab8-4e27-b466-f02c98519477,28271906,7239723,chordata,cercopithecidae,chordata_cercopithecidae/28271906_7239723_eol-full-size-copy.jpg,38,1,.jpg,0.8110983371734619,0.1889016479253769,1
bccd1625-8867-442b-a55e-c0c9d0317486,22743114,1048224,chordata,salamandridae,chordata_salamandridae/22743114_1048224_eol-full-size-copy.jpg,163,1,.jpg,0.6104053854942322,0.3895946145057678,1
a6ebe380-9e9c-42a6-a83c-09878a737369,21150976,323726,chordata,dasyuridae,chordata_dasyuridae/21150976_323726_eol-full-size-copy.jpg,64,1,.jpg,0.8067896366119385,0.1932104080915451,1
d0cabbc4-e044-4327-bac2-f9c0b3282707,22888454,45509933,chordata,vireonidae,chordata_vireonidae/22888454_45509933_eol-full-size-copy.jpg,199,1,.jpg,0.7445210218429565,0.25547894835472107,1
e42e2b0f-3b6d-4dce-ab51-a7e92357b28a,21375080,118008,chordata,leporidae,chordata_leporidae/21375080_118008_eol-full-size-copy.jpg,107,1,.jpg,0.8261712193489075,0.17382879555225372,1
2627cd3e-fc46-432c-9909-c800b47ee3e0,29658997,1065063,chordata,bucerotidae,chordata_bucerotidae/29658997_1065063_eol-full-size-copy.jpg,25,1,.jpg,0.7082704901695251,0.29172950983047485,1
b02c514a-1218-48a5-bf77-6e3627beaac1,28895384,319982,chordata,cryptobranchidae,chordata_cryptobranchidae/28895384_319982_eol-full-size-copy.jpg,56,1,.jpg,0.7888491749763489,0.21115076541900635,1
4d2cbe23-637c-43d5-8567-983ac4305a69,28407060,1057320,chordata,anguidae,chordata_anguidae/28407060_1057320_eol-full-size-copy.jpg,11,1,.jpg,0.3709060549736023,0.6290939450263977,0
5ec3076b-9d41-4a9e-b303-3cf8c09283ef,30086773,45517731,chordata,megapodiidae,chordata_megapodiidae/30086773_45517731_eol-full-size-copy.jpg,114,1,.jpg,0.6294036507606506,0.37059634923934937,1
08466de0-c830-47b7-854d-6d1d8abeb344,28422152,46545536,cnidaria,lobophylliidae,cnidaria_lobophylliidae/28422152_46545536_eol-full-size-copy.jpg,108,2,.jpg,0.6598714590072632,0.34012851119041443,1
b3d1f537-6aca-4391-9254-053e55835c86,20577190,4453333,chordata,cebidae,chordata_cebidae/20577190_4453333_eol-full-size-copy.jpg,36,1,.jpg,0.7414079308509827,0.2585921287536621,1
a7dcb0d2-f4df-4f54-b386-2092c705ceb8,30112820,45517661,chordata,motacillidae,chordata_motacillidae/30112820_45517661_eol-full-size-copy.jpg,119,1,.jpg,0.5761409997940063,0.42385903000831604,1
df6d58ac-15e4-46c6-8b82-f2dca3bb2d6b,29707504,46559297,chordata,delphinidae,chordata_delphinidae/29707504_46559297_eol-full-size-copy.jpg,66,1,.jpg,0.5161272287368774,0.48387277126312256,1
e3a6b3a0-0838-4b06-ad5e-4c936b6a7313,21548287,1049155,chordata,ciconiidae,chordata_ciconiidae/21548287_1049155_eol-full-size-copy.jpg,48,1,.jpg,0.7670010328292847,0.2329990118741989,1
281f97f9-edd5-4a3b-a931-e1923370ea3a,28277237,1038777,chordata,bovidae,chordata_bovidae/28277237_1038777_eol-full-size-copy.jpg,23,1,.jpg,0.9437987804412842,0.05620122700929642,1
bd8b206f-7dd2-40f4-84dd-5af50cb99a44,29462174,331080,chordata,bovidae,chordata_bovidae/29462174_331080_eol-full-size-copy.jpg,23,1,.jpg,0.8239138722419739,0.17608612775802612,1
1929f4bb-13d4-46e3-bee2-1a03b7a5379b,21446708,323892,chordata,callitrichidae,chordata_callitrichidae/21446708_323892_eol-full-size-copy.jpg,29,1,.jpg,0.8089513778686523,0.19104868173599243,1
231b4cd8-0b6f-47c9-abf8-ef110bd5d9fa,30036873,326525,chordata,lemuridae,chordata_lemuridae/30036873_326525_eol-full-size-copy.jpg,106,1,.jpg,0.8005678057670593,0.19943223893642426,1
11f3d305-d6ae-474e-b228-47010e086429,29772108,1049135,chordata,charadriidae,chordata_charadriidae/29772108_1049135_eol-full-size-copy.jpg,43,1,.jpg,0.697897732257843,0.302102267742157,1
8525ee55-b302-4aa0-8703-fb9554f9e2ce,14106318,791049,chordata,chelidae,chordata_chelidae/14106318_791049_eol-full-size-copy.jpg,45,1,.jpg,0.735674262046814,0.26432573795318604,1
91cbec4e-1c0e-4808-8c69-1a8b0bbde762,28170626,45276848,cnidaria,faviidae,cnidaria_faviidae/28170626_45276848_eol-full-size-copy.jpg,78,2,.jpg,0.8080704808235168,0.19192953407764435,1
0b0a2111-1ed5-485e-a37e-5638056b0eec,22308486,1019469,chordata,salamandridae,chordata_salamandridae/22308486_1019469_eol-full-size-copy.jpg,163,1,.jpg,0.7377737760543823,0.26222625374794006,1
9359cdbb-1247-4b2a-aaaf-4dc04ffd172c,29792847,4520624,chordata,geoemydidae,chordata_geoemydidae/29792847_4520624_eol-full-size-copy.jpg,84,1,.jpg,0.38374999165534973,0.6162499785423279,0
db19be0e-d7ed-4824-96f3-c177615137df,29621017,46559441,chordata,balaenopteridae,chordata_balaenopteridae/29621017_46559441_eol-full-size-copy.jpg,20,1,.jpg,0.7594359517097473,0.24056407809257507,1
3ead7847-f869-40c9-a671-2a45bbff9f12,20817758,790997,chordata,podocnemididae,chordata_podocnemididae/20817758_790997_eol-full-size-copy.jpg,145,1,.jpg,0.5689070820808411,0.4310929477214813,1
3b4fb5da-d1fb-4974-ac5d-3f30de575ed8,29620717,794282,chordata,testudinidae,chordata_testudinidae/29620717_794282_eol-full-size-copy.jpg,183,1,.jpg,0.589891254901886,0.410108745098114,1
c06e9218-5800-4972-89b6-7398300ff282,20969384,793083,chordata,geoemydidae,chordata_geoemydidae/20969384_793083_eol-full-size-copy.jpg,84,1,.jpg,0.2729516625404358,0.7270483374595642,0
8904a24d-a017-4831-aab5-6798daed1f79,20547857,1178056,chordata,psittacidae,chordata_psittacidae/20547857_1178056_eol-full-size-copy.jpg,152,1,.jpg,0.5112043023109436,0.4887957274913788,1
823a188f-b398-4b0f-b73c-60f757a27ead,29729175,45276583,cnidaria,fungiidae,cnidaria_fungiidae/29729175_45276583_eol-full-size-copy.jpg,81,2,.jpg,0.6548408269882202,0.3451591730117798,1
2f429415-8a82-4a19-b1a9-1f1588c8e475,4847,46571820,chordata,labridae,chordata_labridae/4847_46571820_eol-full-size-copy.jpg,101,1,.jpg,0.8662478923797607,0.13375209271907806,1
089f95a2-1ba2-47bd-857a-9eb63e7740ea,30025411,333429,chordata,mantellidae,chordata_mantellidae/30025411_333429_eol-full-size-copy.jpg,112,1,.jpg,0.6971222758293152,0.3028777539730072,1
35d9f05f-5ad4-436b-bd1e-5f0aabd9920f,21968975,1049373,chordata,laridae,chordata_laridae/21968975_1049373_eol-full-size-copy.jpg,104,1,.jpg,0.5467130541801453,0.45328688621520996,1
ca829173-36aa-48f6-a7b4-e9f0c6331d47,8867071,336169,chordata,plethodontidae,chordata_plethodontidae/8867071_336169_eol-full-size-copy.jpg,142,1,.jpg,0.6871873736381531,0.3128126561641693,1
e644c71f-802d-440a-8aa1-3e46f261383f,29819267,46561158,chordata,callorhinchidae,chordata_callorhinchidae/29819267_46561158_eol-full-size-copy.jpg,30,1,.jpg,0.5375117659568787,0.46248823404312134,1
71ae5907-ebb2-4810-b770-a666847d2fac,14668792,620300,arthropoda,formicidae,arthropoda_formicidae/14668792_620300_eol-full-size-copy.jpg,79,0,.jpg,0.9610530138015747,0.038947004824876785,1
0d607446-c27d-41dd-9ac1-a39456eeafb5,29265024,792821,chordata,lacertidae,chordata_lacertidae/29265024_792821_eol-full-size-copy.jpg,102,1,.jpg,0.840575635433197,0.1594243347644806,1
4ac9464d-bf00-47ce-a3a4-eb0779d0e81d,29680320,47047909,chordata,scincidae,chordata_scincidae/29680320_47047909_eol-full-size-copy.jpg,165,1,.jpg,0.8848031163215637,0.1151968315243721,1
d134bb36-059e-4fbd-a851-12bc922f443e,28674250,795876,chordata,dactyloidae,chordata_dactyloidae/28674250_795876_eol-full-size-copy.jpg,60,1,.jpg,0.7508233189582825,0.24917663633823395,1
f87543d1-14bc-4d1b-8485-6fe75632a8ba,28274652,45276283,cnidaria,acroporidae,cnidaria_acroporidae/28274652_45276283_eol-full-size-copy.jpg,2,2,.jpg,0.8255182504653931,0.17448168992996216,1
9cd8693d-ef49-4f1b-ba00-0e6884a0b9e8,21232827,1033999,arthropoda,gomphidae,arthropoda_gomphidae/21232827_1033999_eol-full-size-copy.jpg,88,0,.jpg,0.8890135288238525,0.11098651587963104,1
eda0d267-755c-4c3e-b14f-bcb5f96768d4,29033049,963751,chordata,iguanidae,chordata_iguanidae/29033049_963751_eol-full-size-copy.jpg,99,1,.jpg,0.7863040566444397,0.21369586884975433,1
f4df4abb-7de7-4753-b188-513c59e2a132,28854881,45516469,chordata,alcedinidae,chordata_alcedinidae/28854881_45516469_eol-full-size-copy.jpg,6,1,.jpg,0.7849414348602295,0.2150585800409317,1
d5112d7d-2904-4dc7-a3c5-80d78333711a,30049041,795277,chordata,crocodylidae,chordata_crocodylidae/30049041_795277_eol-full-size-copy.jpg,55,1,.jpg,0.5203844904899597,0.47961553931236267,1
257e151e-075c-4d3f-8d94-ee4adfe84711,28307539,45276518,cnidaria,agariciidae,cnidaria_agariciidae/28307539_45276518_eol-full-size-copy.jpg,4,2,.jpg,0.564242422580719,0.4357575476169586,1
7d365033-1040-4c3b-9046-fdb1a8a47e3b,29729170,45276583,cnidaria,fungiidae,cnidaria_fungiidae/29729170_45276583_eol-full-size-copy.jpg,81,2,.jpg,0.6909999251365662,0.3090001046657562,1
4b2da72b-b073-4c6b-a42a-0a019eabdd49,29704158,45509933,chordata,vireonidae,chordata_vireonidae/29704158_45509933_eol-full-size-copy.jpg,199,1,.jpg,0.8327898383140564,0.1672101765871048,1
19530de3-8eeb-42eb-b9da-6d237f3ca7b0,8798609,328695,chordata,bovidae,chordata_bovidae/8798609_328695_eol-full-size-copy.jpg,23,1,.jpg,0.8951480388641357,0.10485196113586426,1
28781188-4cca-4cc5-a9ef-3fa6c5d4dc25,30098483,205909,chordata,acipenseridae,chordata_acipenseridae/30098483_205909_eol-full-size-copy.jpg,1,1,.jpg,0.7456527352333069,0.2543472349643707,1
3aeca83b-b57e-46ad-8597-d47c4127d0ef,21260387,46571820,chordata,labridae,chordata_labridae/21260387_46571820_eol-full-size-copy.jpg,101,1,.jpg,0.6012643575668335,0.3987356126308441,1
f7704218-acda-4058-89bb-168ad3430ebe,22486703,1019162,chordata,dendrobatidae,chordata_dendrobatidae/22486703_1019162_eol-full-size-copy.jpg,67,1,.jpg,0.9184083938598633,0.08159162104129791,1
6e72561f-0b85-493e-9974-c3388213d2b2,14037835,128419,chordata,potoroidae,chordata_potoroidae/14037835_128419_eol-full-size-copy.jpg,148,1,.jpg,0.780754566192627,0.21924540400505066,1
2c7b3628-d1d4-4ed3-8187-37ddee2fb887,2718814,46567771,chordata,syngnathidae,chordata_syngnathidae/2718814_46567771_eol-full-size-copy.jpg,182,1,.jpg,0.6473677158355713,0.3526323139667511,1
e6e23fa0-c40b-4d5e-a578-83efe4bb32fe,20908302,1057051,chordata,viperidae,chordata_viperidae/20908302_1057051_eol-full-size-copy.jpg,198,1,.jpg,0.7575474977493286,0.24245253205299377,1
62baffba-109a-48bc-a5e4-cfa1b8ec0486,30100883,124135,chordata,soricidae,chordata_soricidae/30100883_124135_eol-full-size-copy.jpg,173,1,.jpg,0.8045682311058044,0.19543178379535675,1
469f979b-3d82-4b1b-b57d-3c1dd2a6a2fc,28362306,45276639,cnidaria,meandrinidae,cnidaria_meandrinidae/28362306_45276639_eol-full-size-copy.jpg,113,2,.jpg,0.5897062420845032,0.4102937877178192,1
9ea077a6-2424-4a84-ae0a-02336f048516,30009036,328497,chordata,dasypodidae,chordata_dasypodidae/30009036_328497_eol-full-size-copy.jpg,63,1,.jpg,0.6021232604980469,0.3978767395019531,1
f94a2298-83cd-47b7-ae3e-822f267a69ba,29729439,45276972,cnidaria,euphylliidae,cnidaria_euphylliidae/29729439_45276972_eol-full-size-copy.jpg,76,2,.jpg,0.45788848400115967,0.5421115159988403,0
cef21d9f-7088-4b82-90b8-7e5437bb4e8f,22040905,46567771,chordata,syngnathidae,chordata_syngnathidae/22040905_46567771_eol-full-size-copy.jpg,182,1,.jpg,0.6982952952384949,0.3017047047615051,1
64f586de-f9df-476c-9218-928ceab0d378,29679312,23668991,chordata,dactyloidae,chordata_dactyloidae/29679312_23668991_eol-full-size-copy.jpg,60,1,.jpg,0.7049680352210999,0.29503190517425537,1
b65f4c50-7581-41be-bd83-d038f87624e1,28508516,323914,chordata,atelidae,chordata_atelidae/28508516_323914_eol-full-size-copy.jpg,16,1,.jpg,0.9020417928695679,0.09795825183391571,1
2accfd25-1acb-417f-ad6c-92879f107bc6,29335825,45275716,cnidaria,dendrophylliidae,cnidaria_dendrophylliidae/29335825_45275716_eol-full-size-copy.jpg,68,2,.jpg,0.42592933773994446,0.5740706920623779,0
3d3311e9-8b50-49b2-9485-4ac9b17cf54b,20925383,4890709,mollusca,zonitidae,mollusca_zonitidae/20925383_4890709_eol-full-size-copy.jpg,201,4,.jpg,0.8825487494468689,0.11745128780603409,1
2955d6c3-b66e-40a3-9007-a81495dd3f65,28343271,45276323,cnidaria,acroporidae,cnidaria_acroporidae/28343271_45276323_eol-full-size-copy.jpg,2,2,.jpg,0.48909980058670044,0.5109001994132996,0
7a70feac-471e-4cf0-8568-2c968fcdc67f,20703733,1049138,chordata,ciconiidae,chordata_ciconiidae/20703733_1049138_eol-full-size-copy.jpg,48,1,.jpg,0.6195710301399231,0.38042891025543213,1
b7b873fc-b3c8-40b2-88d3-984652ea88ac,29476905,1065067,chordata,bucerotidae,chordata_bucerotidae/29476905_1065067_eol-full-size-copy.jpg,25,1,.jpg,0.7235025763511658,0.27649742364883423,1
46c21eea-92fb-4328-ac9a-d445da365bf4,15261946,328070,chordata,ursidae,chordata_ursidae/15261946_328070_eol-full-size-copy.jpg,195,1,.jpg,0.4823991060256958,0.5176008939743042,0
ee38bb06-38b9-4681-965f-e4275c9a8488,28675232,795885,chordata,dactyloidae,chordata_dactyloidae/28675232_795885_eol-full-size-copy.jpg,60,1,.jpg,0.7793316841125488,0.22066831588745117,1
15e0c691-a300-42bd-8ddb-454cc0754aed,14043804,331080,chordata,bovidae,chordata_bovidae/14043804_331080_eol-full-size-copy.jpg,23,1,.jpg,0.9488646984100342,0.05113537237048149,1
32d0c4fb-027d-475a-bba0-0406aa9e8218,2702990,211786,chordata,percidae,chordata_percidae/2702990_211786_eol-full-size-copy.jpg,134,1,.jpg,0.46988561749458313,0.5301144123077393,0
8db8b336-60b9-42ad-a84d-2102972fc5ae,28896589,46559800,chordata,carcharhinidae,chordata_carcharhinidae/28896589_46559800_eol-full-size-copy.jpg,33,1,.jpg,0.2257615029811859,0.7742385268211365,0
092eea97-1086-4a1d-8795-9cddc7ad36d9,24592455,46559814,chordata,carcharhinidae,chordata_carcharhinidae/24592455_46559814_eol-full-size-copy.jpg,33,1,.jpg,0.40131059288978577,0.5986893773078918,0
9cbef82f-c86e-4b0d-9694-7fd796611e06,10795179,311549,chordata,sciuridae,chordata_sciuridae/10795179_311549_eol-full-size-copy.jpg,166,1,.jpg,0.6949621438980103,0.30503788590431213,1
275a4423-6fa0-450a-ba61-9c8052558eb8,20803064,791461,chordata,tropiduridae,chordata_tropiduridae/20803064_791461_eol-full-size-copy.jpg,191,1,.jpg,0.5480995774269104,0.4519004225730896,1
dea3c46d-cd70-4b08-82ee-25ee5f3b00d7,29676315,45275970,cnidaria,pocilloporidae,cnidaria_pocilloporidae/29676315_45275970_eol-full-size-copy.jpg,144,2,.jpg,0.8122860789299011,0.18771392107009888,1
5296332c-3dc0-4143-9683-b9ac86a7cced,9485026,46559307,chordata,delphinidae,chordata_delphinidae/9485026_46559307_eol-full-size-copy.jpg,66,1,.jpg,0.6621140837669373,0.33788594603538513,1
cc236df5-dd8f-4bba-be2c-591263660a7c,8877874,1050315,chordata,thraupidae,chordata_thraupidae/8877874_1050315_eol-full-size-copy.jpg,186,1,.jpg,0.9213672280311584,0.07863284647464752,1
dd379497-a034-4116-a813-b882172631f7,21686378,327547,chordata,vespertilionidae,chordata_vespertilionidae/21686378_327547_eol-full-size-copy.jpg,197,1,.jpg,0.4624806344509125,0.5375193953514099,0
b7e5975e-1289-4766-a81f-4a4d38cdbfe9,29498023,1064877,chordata,cuculidae,chordata_cuculidae/29498023_1064877_eol-full-size-copy.jpg,58,1,.jpg,0.907836377620697,0.09216363728046417,1
4139ae55-6af7-419c-8ec2-6ee2d4c3ac05,24592288,46559780,chordata,carcharhinidae,chordata_carcharhinidae/24592288_46559780_eol-full-size-copy.jpg,33,1,.jpg,0.4811043441295624,0.51889568567276,0
a44d545c-e61c-4bf2-9151-91082cbf76c9,29902207,1065065,chordata,bucerotidae,chordata_bucerotidae/29902207_1065065_eol-full-size-copy.jpg,25,1,.jpg,0.6892680525779724,0.31073197722435,1
f0cd9e01-991f-4601-a216-67b6aa9ca0c0,20360027,1019254,chordata,plethodontidae,chordata_plethodontidae/20360027_1019254_eol-full-size-copy.jpg,142,1,.jpg,0.6707923412322998,0.3292076289653778,1
f4a373ae-50c9-4e20-9c4e-f8e46592773b,28939535,45512084,chordata,spheniscidae,chordata_spheniscidae/28939535_45512084_eol-full-size-copy.jpg,175,1,.jpg,0.7722415924072266,0.22775837779045105,1
4680b0f8-b306-4ce1-92e7-d291c21879ee,29482926,453292,chordata,dactyloidae,chordata_dactyloidae/29482926_453292_eol-full-size-copy.jpg,60,1,.jpg,0.818496584892273,0.18150335550308228,1
75201cfc-4656-4ea7-b966-4923c3c420fe,27765657,570181,chordata,pangasiidae,chordata_pangasiidae/27765657_570181_eol-full-size-copy.jpg,129,1,.jpg,0.7716224193572998,0.2283775806427002,1
c01dcb77-4fae-4e1a-aa89-ca1d87bc956b,29897361,328017,chordata,mustelidae,chordata_mustelidae/29897361_328017_eol-full-size-copy.jpg,121,1,.jpg,0.8581911325454712,0.1418089121580124,1
2507c391-7a6c-43a1-972d-94e6b8997c04,29442475,45512091,chordata,spheniscidae,chordata_spheniscidae/29442475_45512091_eol-full-size-copy.jpg,175,1,.jpg,0.87503582239151,0.12496419250965118,1
47a2f64b-5015-4d8e-acfc-70fce04be445,22486690,1019162,chordata,dendrobatidae,chordata_dendrobatidae/22486690_1019162_eol-full-size-copy.jpg,67,1,.jpg,0.858366072177887,0.1416339874267578,1
7e2a6070-4020-4dda-8431-3d1bc20ff20a,29874192,791137,chordata,gekkonidae,chordata_gekkonidae/29874192_791137_eol-full-size-copy.jpg,83,1,.jpg,0.7626492381095886,0.23735074698925018,1
d8381f82-4500-475a-bd61-d027859239e0,29945332,1077217,arthropoda,pseudophasmatidae,arthropoda_pseudophasmatidae/29945332_1077217_eol-full-size-copy.jpg,151,0,.jpg,0.7207100987434387,0.2792899012565613,1
7e2e5d4f-0382-4862-8272-8c29e88e914d,30017091,45509191,chordata,scolopacidae,chordata_scolopacidae/30017091_45509191_eol-full-size-copy.jpg,167,1,.jpg,0.23332467675209045,0.7666753530502319,0
d6984580-3d9a-4233-8b43-2307d28f2581,15263301,328695,chordata,bovidae,chordata_bovidae/15263301_328695_eol-full-size-copy.jpg,23,1,.jpg,0.8280971050262451,0.1719028800725937,1
628831af-c167-4586-997c-43c4b51cd45a,29839851,1055105,chordata,phrynosomatidae,chordata_phrynosomatidae/29839851_1055105_eol-full-size-copy.jpg,136,1,.jpg,0.6883153915405273,0.31168460845947266,1
0540852c-1b3a-4f7c-b7a7-e51ce0a05fa4,30016996,1055462,chordata,pythonidae,chordata_pythonidae/30016996_1055462_eol-full-size-copy.jpg,154,1,.jpg,0.7447220087051392,0.2552780210971832,1
3f37e3b0-6d43-431a-96fe-80172c8074cf,20945954,919473,chordata,pittidae,chordata_pittidae/20945954_919473_eol-full-size-copy.jpg,140,1,.jpg,0.6262817978858948,0.3737182021141052,1
d80ad0fe-bc61-45b9-be44-626272dd605d,29422819,46580005,chordata,sparidae,chordata_sparidae/29422819_46580005_eol-full-size-copy.jpg,174,1,.jpg,0.6705202460289001,0.32947978377342224,1
0ac1b06c-a653-4e62-8c97-94b882712ad3,30066173,45515857,chordata,falconidae,chordata_falconidae/30066173_45515857_eol-full-size-copy.jpg,77,1,.jpg,0.4810824394226074,0.5189176201820374,0
97ce8873-69fe-4617-81e9-c4814ebcce92,20339045,323960,chordata,cercopithecidae,chordata_cercopithecidae/20339045_323960_eol-full-size-copy.jpg,38,1,.jpg,0.7431738376617432,0.25682616233825684,1
54a1ae23-cd17-49f1-907f-43118ec81ca8,22222307,45511297,chordata,procellariidae,chordata_procellariidae/22222307_45511297_eol-full-size-copy.jpg,150,1,.jpg,0.43602484464645386,0.5639751553535461,0
e7659e9a-c690-4688-9fc8-93fa22b237db,29634529,456490,chordata,emydidae,chordata_emydidae/29634529_456490_eol-full-size-copy.jpg,73,1,.jpg,0.7848386764526367,0.2151612937450409,1
1219ea85-4ece-4498-a3ca-a89cb6abc0e7,22512353,46559786,chordata,carcharhinidae,chordata_carcharhinidae/22512353_46559786_eol-full-size-copy.jpg,33,1,.jpg,0.603478193283081,0.39652174711227417,1
b3b881a9-7bc2-4072-9db4-5c131c5de536,2719071,46567809,chordata,syngnathidae,chordata_syngnathidae/2719071_46567809_eol-full-size-copy.jpg,182,1,.jpg,0.6775531768798828,0.3224467933177948,1
8fd60664-4558-469a-8372-3fc020e434a1,8830623,45512036,chordata,cracidae,chordata_cracidae/8830623_45512036_eol-full-size-copy.jpg,53,1,.jpg,0.8315024971961975,0.1684975028038025,1
3ea09fbf-58a3-46b3-832c-55b30e05f5c1,20830160,45511492,chordata,spheniscidae,chordata_spheniscidae/20830160_45511492_eol-full-size-copy.jpg,175,1,.jpg,0.4543832540512085,0.5456167459487915,0
